x, y
-2.9537587576294584, 0.3749851950513001
-2.846072952369847, 0.6785487435362842
-2.747888835809613, 1.0454405013128834
-2.6465374896829195, 1.5317570419332265
-2.5483533731226857, 2.0501733297362756
-2.4470020269959925, 2.336375346005802
-2.3488179104357583, 1.9496779216302196
-2.2506337938755245, 1.7990305749235078
-2.1492824477488313, 1.7455886958123292
-2.051098331188597, 1.6600234190493395
-1.9529142146283633, 1.6434204006195519
-1.848395638935211, 1.6600234190493395
-1.7470442928085177, 1.6434204006195519
-1.6520274058147426, 1.5946010666943933
-1.5506760596880493, 1.6107108769952212
-1.449324713561356, 1.6269834402211216
-1.3448061378682037, 1.6269834402211216
-1.24662202130797, 1.6269834402211216
-1.1484379047477358, 1.6269834402211216
-1.0502537881875016, 1.6107108769952212
-0.9457352124943492, 1.5786523815164137
-0.8538855550670337, 1.6107108769952212
-0.7461997498074222, 1.6107108769952212
-0.648015633247188, 1.5786523815164137
-0.5561659758198725, 1.6269834402211216
-0.448480170560261, 1.5946010666943933
-0.35029605400002684, 1.56286320993981
-0.24894470787333356, 1.6107108769952212
-0.15076059131309938, 1.5946010666943933
-0.05574370431932474, 1.5946010666943933
0.05194210094028673, 1.5946010666943933
0.14695898793406137, 1.5946010666943933
0.24514310449429555, 1.6269834402211216
0.3496616801874479, 1.5946010666943933
0.45101302631414164, 1.5946010666943933
0.5460299133079163, 1.6107108769952212
0.6442140298681505, 1.6107108769952212
0.7455653759948433, 1.5786523815164137
0.8437494925550775, 1.6107108769952212
0.9419336091153117, 1.5786523815164137
