#run radE(eV) radE_filtered(eV)
0 -0.01737382299152326 -0.005645536368571267
1 469263.3390361618 137366.1139799448
2 -0.005323054679765375 -0.0014374698312308617
3 0.0004136469468386097 9.636180789594415e-05
4 0.08285553926646926 0.023921913471425655
5 0.004233449396629589 0.0015303397425061591
